player_id,player_url,fifa_version,fifa_update,update_as_of,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_id,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
254765,/player/254765/fernando-martinez/240002,24.0,2.0,2023-09-22,F. Martínez,Fernando Martínez Rojas,"CDM, CM",66,66,725000.0,4000.0,29,1994-05-13,178,67,112713.0,Sarmiento,353.0,Liga Profesional,1.0,LCM,5.0,,2022-07-12,2023.0,58,Paraguay,,,,Right,3,2,1,Low/High,Normal (170-185),No,1100000.0,,,55.0,53.0,54.0,63.0,66.0,68.0,46,55,52,60,28,62,32,42,60,69,50,59,53,61,61,51,58,72,67,61,68,64,60,56,37,59.0,70,68,61,10,5,11,6,13,,58+2,58+2,58+2,59,60,60,60,59,60+2,60+2,60+2,59+2,62+2,62+2,62+2,59+2,62+2,65+1,65+1,65+1,62+2,62+2,64+2,64+2,64+2,62+2,14+2
254784,/player/254784/aymen-boutoutaou/240002,24.0,2.0,2023-09-22,A. Boutoutaou,Aymen Boutoutaou,"RM, LM",66,76,1900000.0,2000.0,22,2001-02-18,174,65,110456.0,Valenciennes,17.0,Ligue 2,2.0,RM,17.0,,2019-11-22,2025.0,97,Algeria,,,,Right,2,3,1,Medium/Medium,Lean (170-185),No,3700000.0,#Acrobat,"Technical, Flair",76.0,61.0,59.0,75.0,33.0,42.0,60,64,39,60,56,74,59,55,48,72,80,72,91,59,89,61,46,57,35,56,39,30,59,63,53,67.0,37,28,34,10,6,8,14,8,,61+2,61+2,61+2,67,65,65,65,67,66+2,66+2,66+2,65+2,58+2,58+2,58+2,65+2,52+2,46+2,46+2,46+2,52+2,49+2,39+2,39+2,39+2,49+2,15+2
254786,/player/254786/miguel-angel-atienza-villa/240002,24.0,2.0,2023-09-22,Atienza,Miguel Ángel Atienza Villa,"CDM, CM",70,79,3300000.0,4000.0,24,1999-05-27,186,77,10846.0,Burgos,54.0,La Liga 2,2.0,SUB,5.0,,2022-07-08,2024.0,45,Spain,,,,Right,3,3,1,Medium/Medium,Normal (185+),No,5900000.0,,,56.0,61.0,62.0,66.0,65.0,68.0,41,69,42,71,27,66,32,48,70,70,56,56,59,70,53,47,55,71,70,68,64,68,67,70,49,57.0,64,71,68,14,13,14,9,14,,62+2,62+2,62+2,64,66,66,66,64,68+2,68+2,68+2,65+2,70+2,70+2,70+2,65+2,64+2,69+2,69+2,69+2,64+2,64+2,65+2,65+2,65+2,64+2,19+2
254789,/player/254789/sven-mijnans/240002,24.0,2.0,2023-09-22,S. Mijnans,Sven Mijnans,"CAM, CM",72,79,4700000.0,7000.0,23,2000-03-09,190,70,1906.0,AZ Alkmaar,10.0,Eredivisie,1.0,LCM,16.0,,2023-01-31,2028.0,34,Netherlands,,,,Left,3,3,1,High/High,Lean (185+),No,8000000.0,#Engine,Relentless,61.0,68.0,69.0,74.0,62.0,69.0,67,70,62,75,58,75,65,46,68,74,74,51,75,68,67,71,64,91,62,67,59,61,74,68,45,70.0,61,64,60,13,10,14,13,10,,69+2,69+2,69+2,71,71,71,71,71,72+2,72+2,72+2,72+2,72+2,72+2,72+2,72+2,68+2,68+2,68+2,68+2,68+2,67+2,63+2,63+2,63+2,67+2,18+2
254792,/player/254792/mohammed-al-mahasna/240002,24.0,2.0,2023-09-22,M. Al Mahasna,Mohammed Al Mahasneh,GK,55,60,150000.0,2000.0,26,1997-07-01,180,71,113217.0,Damac,350.0,Pro League,1.0,SUB,33.0,,2019-07-19,2027.0,183,Saudi Arabia,,,,Right,3,1,1,Medium/Medium,Normal (170-185),No,259000.0,,,,,,,,,14,5,13,29,6,9,13,12,22,12,44,46,43,48,50,39,54,29,55,9,33,8,7,46,14,35.0,7,10,8,56,54,52,56,54,45.0,21+2,21+2,21+2,22,22,22,22,22,24+2,24+2,24+2,23+2,23+2,23+2,23+2,23+2,20+2,22+2,22+2,22+2,20+2,20+2,21+2,21+2,21+2,20+2,54+2
254796,/player/254796/noni-madueke/240002,24.0,2.0,2023-09-22,N. Madueke,Chukwunonso Tristan Madueke,"RW, RM",77,85,23500000.0,72000.0,21,2002-03-10,182,73,5.0,Chelsea,13.0,Premier League,1.0,SUB,11.0,,2023-01-21,2030.0,14,England,,,,Left,4,4,1,Medium/Low,Lean (170-185),Yes,49400000.0,#Speedster,"Pinged Pass, Technical, Flair",90.0,71.0,68.0,82.0,35.0,62.0,66,72,40,71,67,85,75,63,64,81,91,89,84,74,80,73,68,64,64,72,53,30,67,69,61,72.0,41,31,36,5,13,6,12,15,,71+2,71+2,71+2,77,76,76,76,77,75+2,75+2,75+2,75+2,68+2,68+2,68+2,75+2,59+2,55+2,55+2,55+2,59+2,55+2,47+2,47+2,47+2,55+2,18+2
254800,/player/254800/noor-al-rashidi/240002,24.0,2.0,2023-09-22,N. Al Rashidi,Noor Al Rashidi,"CB, RB",57,59,170000.0,3000.0,28,1995-03-12,179,76,113217.0,Damac,350.0,Pro League,1.0,RES,4.0,,2023-07-18,2024.0,183,Saudi Arabia,,,,Right,3,2,1,Low/Medium,Lean (170-185),No,293000.0,,,62.0,25.0,43.0,43.0,57.0,60.0,33,20,54,53,19,33,23,24,40,45,63,61,55,54,74,37,72,57,67,26,43,58,23,46,35,46.0,56,59,56,13,12,7,12,11,,40+2,40+2,40+2,41,40,40,40,41,42+2,42+2,42+2,43+2,45+2,45+2,45+2,43+2,52+2,53+2,53+2,53+2,52+2,54+2,57+2,57+2,57+2,54+2,16+2
254803,/player/254803/senne-lammens/240002,24.0,2.0,2023-09-22,S. Lammens,Senne Lammens,GK,65,75,1400000.0,3000.0,20,2002-07-07,193,92,230.0,Antwerp,4.0,Jupiler Pro League,1.0,SUB,91.0,,2023-07-01,2027.0,7,Belgium,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,2400000.0,,,,,,,,,14,10,14,30,8,15,12,11,29,19,19,25,40,58,27,44,61,29,79,8,29,15,6,30,11,36.0,7,15,12,71,62,59,60,67,21.0,24+2,24+2,24+2,21,22,22,22,21,23+2,23+2,23+2,22+2,25+2,25+2,25+2,22+2,21+2,26+2,26+2,26+2,21+2,21+2,26+2,26+2,26+2,21+2,64+2
254807,/player/254807/kwadwo-baah/240002,24.0,2.0,2023-09-22,K. Baah,Kwadwo Kyeremeh Baah,"LW, LM, RM",60,78,650000.0,5000.0,20,2003-01-27,183,75,15015.0,Burton Albion,60.0,League One,3.0,SUB,24.0,Watford,,2024.0,21,Germany,,,,Right,2,3,1,High/Medium,Lean (170-185),Yes,,,,82.0,55.0,51.0,63.0,31.0,57.0,49,52,42,52,41,62,45,46,47,59,87,78,75,56,78,64,65,52,61,60,50,28,54,55,48,58.0,30,32,24,10,6,14,7,14,,57+2,57+2,57+2,60,59,59,59,60,58+2,58+2,58+2,59+2,52+2,52+2,52+2,59+2,47+2,44+2,44+2,44+2,47+2,45+2,41+2,41+2,41+2,45+2,15+2
254809,/player/254809/kristoffer-tonnessen/240002,24.0,2.0,2023-09-22,K. Tønnessen,Kristoffer Tønnessen,"LWB, CB",65,69,925000.0,1000.0,25,1997-10-01,184,76,299.0,Lillestrøm,41.0,Eliteserien,1.0,LWB,19.0,,2023-01-08,2025.0,36,Norway,,,,Left,2,2,1,Medium/Medium,Normal (170-185),No,1200000.0,,,72.0,46.0,60.0,58.0,61.0,65.0,62,42,56,63,36,56,56,48,61,58,74,71,65,61,65,50,70,72,65,52,55,61,54,58,39,57.0,60,63,60,6,10,14,13,13,,55+2,55+2,55+2,59,57,57,57,59,58+2,58+2,58+2,60+2,60+2,60+2,60+2,60+2,63+2,61+2,61+2,61+2,63+2,63+2,61+2,61+2,61+2,63+2,16+2
254816,/player/254816/thiago-nuss/240002,24.0,2.0,2023-09-22,T. Nuss,Thiago Thomas Nuss,"ST, RM",68,75,2500000.0,6000.0,22,2001-02-02,172,68,111019.0,Argentinos Juniors,353.0,Liga Profesional,1.0,SUB,11.0,,2022-02-10,2026.0,52,Argentina,,,,Right,3,4,1,Medium/Medium,Stocky (170-185),No,4300000.0,,,71.0,67.0,61.0,72.0,36.0,57.0,67,69,67,59,65,70,63,53,54,72,75,68,83,67,81,69,68,62,52,63,62,31,69,63,64,69.0,30,35,33,10,9,11,9,6,,68+2,68+2,68+2,69,68,68,68,69,67+2,67+2,67+2,67+2,61+2,61+2,61+2,67+2,53+2,50+2,50+2,50+2,53+2,51+2,46+2,46+2,46+2,51+2,15+2
254819,/player/254819/kacper-urbanski/240002,24.0,2.0,2023-09-22,K. Urbański,Kacper Urbański,"CAM, CM",60,79,625000.0,2000.0,18,2004-09-07,178,58,189.0,Bologna,31.0,Serie A,1.0,RES,82.0,,2022-07-01,2025.0,37,Poland,,,,Right,3,3,1,Medium/Medium,Lean (170-185),No,1500000.0,,,59.0,52.0,57.0,68.0,41.0,37.0,48,52,36,63,42,67,63,47,53,69,54,63,68,56,79,59,30,51,31,48,38,42,51,58,53,66.0,42,42,39,12,12,10,10,6,,54+2,54+2,54+2,59,59,59,59,59,60+2,60+2,60+2,59+2,57+2,57+2,57+2,59+2,51+2,50+2,50+2,50+2,51+2,49+2,43+2,43+2,43+2,49+2,15+2
254822,/player/254822/fran-tudor/240002,24.0,2.0,2023-09-22,F. Tudor,Fran Tudor,"RM, CB, RWB",72,72,2500000.0,8000.0,27,1995-09-27,173,68,114326.0,Raków Częstochowa,66.0,Ekstraklasa,1.0,RM,7.0,,2020-02-01,2027.0,10,Croatia,,,,Right,3,3,1,High/High,Normal (170-185),No,3500000.0,#Engine,"Slide Tackle, Rapid",88.0,60.0,65.0,72.0,67.0,75.0,71,60,63,64,51,70,68,60,63,72,91,86,81,67,84,63,81,88,67,57,75,66,63,65,64,70.0,69,67,65,11,6,14,5,10,,66+2,66+2,66+2,70,68,68,68,70,68+2,68+2,68+2,71+1,67+2,67+2,67+2,71+1,72,68+2,68+2,68+2,72,71+1,68+2,68+2,68+2,71+1,15+2
254824,/player/254824/pedro-manuel-mineiro-mendes/240002,24.0,2.0,2023-09-22,Pedro Mendes,Pedro Manuel Lobo Peixoto Mineiro Mendes,"ST, CAM",70,77,3200000.0,3000.0,23,1999-08-01,187,84,1847.0,Ascoli,32.0,Serie B,2.0,ST,90.0,,2022-08-29,2025.0,38,Portugal,,,,Right,4,3,1,Medium/Medium,Normal (185+),No,5600000.0,,,71.0,72.0,56.0,67.0,34.0,76.0,51,72,70,61,72,65,68,60,48,67,68,73,75,66,65,77,81,63,84,68,72,28,70,56,71,66.0,26,38,26,10,6,10,9,8,,70+2,70+2,70+2,65,67,67,67,65,65+2,65+2,65+2,63+2,59+2,59+2,59+2,63+2,50+2,50+2,50+2,50+2,50+2,48+2,50+2,50+2,50+2,48+2,15+2
254831,/player/254831/bryan-limbombe/240002,24.0,2.0,2023-09-22,B. Limbombe,Bryan Michael Limbombe Ekango,"LW, RW",66,74,1900000.0,3000.0,22,2001-05-14,172,73,100634.0,Heracles Almelo,10.0,Eredivisie,1.0,SUB,7.0,,2023-07-01,2027.0,7,Belgium,,,,Right,4,3,1,Medium/Medium,Normal (170-185),No,3100000.0,,"Finesse Shot, Technical",82.0,57.0,60.0,69.0,33.0,59.0,64,57,46,63,52,67,62,45,54,68,84,80,77,64,82,58,65,66,58,55,52,35,65,60,55,65.0,28,33,29,7,6,9,11,10,,62+2,62+2,62+2,66,65,65,65,66,65+2,65+2,65+2,66+2,59+2,59+2,59+2,66+2,54+2,50+2,50+2,50+2,54+2,51+2,44+2,44+2,44+2,51+2,15+2
254838,/player/254838/josh-davison/240002,24.0,2.0,2023-09-22,J. Davison,Joshua Michael Blainey Davison,ST,63,69,775000.0,3000.0,23,1999-09-16,188,79,112259.0,AFC Wimbledon,61.0,League Two,4.0,SUB,9.0,,2022-07-18,2024.0,14,England,,,,Right,4,2,1,Medium/Medium,Stocky (185+),No,1500000.0,#Strength,Aerial,64.0,62.0,44.0,60.0,20.0,84.0,30,64,64,54,57,59,52,47,36,63,61,66,59,60,61,66,80,81,90,57,75,15,60,43,60,57.0,19,11,13,12,14,15,12,9,,63+2,63+2,63+2,57,59,59,59,57,56+2,56+2,56+2,56+2,51+2,51+2,51+2,56+2,41+2,41+2,41+2,41+2,41+2,39+2,40+2,40+2,40+2,39+2,17+2
254840,/player/254840/strahinja-pavlovic/240002,24.0,2.0,2023-09-22,S. Pavlović,Strahinja Pavlović,CB,75,83,12000000.0,15000.0,22,2001-05-24,194,86,191.0,Salzburg,80.0,Bundesliga,1.0,LCB,31.0,,2022-07-01,2027.0,51,Serbia,,,,Left,3,2,1,Medium/High,Normal (185+),No,20400000.0,#Strength,"Block, Anticipate, Bruiser, Aerial",67.0,43.0,50.0,64.0,74.0,83.0,53,43,73,60,25,63,39,38,58,68,64,69,57,75,42,56,84,78,86,36,80,74,34,31,43,68.0,75,74,76,12,14,8,10,13,,57+2,57+2,57+2,56,55,55,55,56,54+2,54+2,54+2,58+2,58+2,58+2,58+2,58+2,69+2,69+2,69+2,69+2,69+2,71+2,75+2,75+2,75+2,71+2,19+2
254849,/player/254849/youssouph-badji/240002,24.0,2.0,2023-09-22,Y. Badji,Youssouph Mamadou Badji,ST,66,75,1900000.0,4000.0,21,2001-12-20,192,80,670.0,Sporting Charleroi,4.0,Jupiler Pro League,1.0,RF,10.0,,2023-07-06,2026.0,136,Senegal,,,,Right,3,2,1,High/Medium,Normal (185+),No,3200000.0,,,70.0,64.0,52.0,65.0,28.0,71.0,46,66,69,61,58,67,36,38,36,67,63,75,62,63,52,74,75,68,75,51,63,28,62,60,63,58.0,26,21,18,5,12,7,12,12,,66+2,66+2,66+2,63,65,65,65,63,62+2,62+2,62+2,62+2,56+2,56+2,56+2,62+2,47+2,46+2,46+2,46+2,47+2,45+2,44+2,44+2,44+2,45+2,16+2
254855,/player/254855/nestor-canelon/240002,24.0,2.0,2023-09-22,N. Canelón,Néstor Eduardo Canelón Gil,"RM, LM, CAM",65,65,600000.0,500.0,31,1991-08-19,170,70,111332.0,Estudiantes Mérida,2019.0,Primera Division,1.0,RM,9.0,,2023-02-02,2023.0,61,Venezuela,,,,Right,3,3,1,Medium/Medium,Normal (170-),No,1300000.0,,,74.0,61.0,56.0,68.0,28.0,54.0,57,62,54,63,47,67,39,43,45,69,72,75,80,61,69,62,63,63,57,59,32,22,67,60,55,47.0,31,21,28,7,12,11,14,10,,63+2,63+2,63+2,66-1,65,65,65,66-1,64+1,64+1,64+1,64+1,57+2,57+2,57+2,64+1,49+2,44+2,44+2,44+2,49+2,47+2,39+2,39+2,39+2,47+2,16+2
254858,/player/254858/christian-saydee/240002,24.0,2.0,2023-09-22,C. Saydee,Christian Saydee,ST,64,72,1300000.0,3000.0,21,2002-05-10,184,78,1790.0,Portsmouth,60.0,League One,3.0,SUB,15.0,,2023-06-14,2026.0,14,England,,,,Right,3,3,1,High/Medium,Stocky (170-185),No,2500000.0,,,75.0,62.0,48.0,63.0,28.0,79.0,36,64,59,57,57,64,50,39,41,60,76,74,67,62,66,67,83,69,84,55,78,18,63,51,62,60.0,19,34,26,13,5,10,14,8,,64+2,64+2,64+2,60,62,62,62,60,60+2,60+2,60+2,59+2,53+2,53+2,53+2,59+2,46+2,45+2,45+2,45+2,46+2,44+2,45+2,45+2,45+2,44+2,16+2
254859,/player/254859/alex-mighten/240002,24.0,2.0,2023-09-22,A. Mighten,Alex Mighten,"LW, LM",66,77,1900000.0,13000.0,21,2002-04-11,172,70,100081.0,Kortrijk,4.0,Jupiler Pro League,1.0,RES,14.0,Nottingham Forest,,2024.0,14,England,,,,Right,3,4,1,High/Medium,Normal (170-185),Yes,,#Acrobat,"Technical, Flair",79.0,54.0,56.0,73.0,27.0,48.0,58,55,27,63,41,72,43,32,50,72,89,70,90,61,82,62,53,58,49,48,30,20,58,56,51,50.0,24,34,29,7,14,8,14,7,,58+2,58+2,58+2,66,64,64,64,66,64+2,64+2,64+2,65+2,57+2,57+2,57+2,65+2,50+2,45+2,45+2,45+2,50+2,47+2,36+2,36+2,36+2,47+2,16+2
254860,/player/254860/german-valera-karabinaite/240002,24.0,2.0,2023-09-22,Valera,Germán Valera Karabinaite,"RM, LM",69,80,3100000.0,15000.0,21,2002-03-16,170,68,244.0,Real Zaragoza,54.0,La Liga 2,2.0,SUB,7.0,Atlético Madrid,,2024.0,45,Spain,,,,Left,3,3,1,Medium/Medium,Normal (170-),No,,,,82.0,65.0,62.0,72.0,26.0,41.0,65,73,42,64,48,75,54,45,62,70,78,86,77,58,81,63,48,46,39,51,36,21,65,62,64,55.0,27,24,23,7,12,12,8,12,,64+2,64+2,64+2,69,68,68,68,69,67+2,67+2,67+2,68+2,59+2,59+2,59+2,68+2,49+2,44+2,44+2,44+2,49+2,46+2,36+2,36+2,36+2,46+2,15+2
254886,/player/254886/jasir-asani/240002,24.0,2.0,2023-09-22,J. Asani,Jasir Asani,"RM, LM",68,68,1200000.0,3000.0,28,1995-05-19,179,62,112258.0,Gwangju,83.0,K League 1,1.0,RM,11.0,,2023-01-02,2027.0,1,Albania,,,,Left,3,4,1,High/Medium,Normal (170-185),No,1500000.0,,"Finesse Shot, Technical",75.0,63.0,64.0,68.0,34.0,61.0,67,63,41,64,53,71,58,69,64,64,79,72,79,64,65,66,56,73,52,65,68,28,65,63,47,53.0,26,42,38,5,12,13,8,9,,63+2,63+2,63+2,67,66,66,66,67,66+2,66+2,66+2,67+1,62+2,62+2,62+2,67+1,55+2,52+2,52+2,52+2,55+2,52+2,44+2,44+2,44+2,52+2,15+2
254887,/player/254887/joao-ortiz/240002,24.0,2.0,2023-09-22,J. Ortiz,Julio Joao Ortiz Landázuri,"CM, CDM, CB",70,71,1800000.0,650.0,27,1996-05-01,177,70,112908.0,Independiente del Valle,2018.0,Liga Pro,1.0,CB,80.0,,2022-07-11,2026.0,57,Ecuador,,,,Right,3,3,1,High/High,Lean (170-185),No,4100000.0,#Engine,"Press Proven, Relentless",72.0,68.0,67.0,70.0,66.0,77.0,55,65,55,69,59,70,65,68,70,69,71,73,70,63,73,72,73,90,74,70,67,65,71,71,70,70.0,67,69,67,13,5,8,12,7,,67+2,67+2,67+2,68,69,69,69,68,69+2,69+2,69+2,69+2,70+1,70+1,70+1,69+2,68+2,69+2,69+2,69+2,68+2,68+2,67+2,67+2,67+2,68+2,15+2
254891,/player/254891/jose-andres-martinez/240002,24.0,2.0,2023-09-22,J. Martínez,José Andrés Martínez Torres,CDM,74,74,3700000.0,8000.0,28,1994-08-07,176,69,112134.0,Philadelphia Union,39.0,Major League Soccer,1.0,CDM,8.0,,2020-01-01,2027.0,61,Venezuela,,,,Right,3,2,1,High/High,Normal (170-185),Yes,5600000.0,,"Slide Tackle, Bruiser",72.0,43.0,60.0,71.0,74.0,81.0,47,45,60,72,34,70,37,32,66,75,71,73,71,62,73,59,78,82,79,29,86,72,32,62,44,62.0,79,75,72,9,15,7,7,8,,57+2,57+2,57+2,60,60,60,60,60,62+2,62+2,62+2,64+2,65+2,65+2,65+2,64+2,70+2,73+1,73+1,73+1,70+2,70+2,74,74,74,70+2,15+2
254893,/player/254893/segundo-portocarrero/240002,24.0,2.0,2023-09-22,S. Portocarrero,Segundo Arlen Portocarrero Rodríguez,"LB, LM, RM",67,69,1200000.0,500.0,26,1996-10-15,170,67,110981.0,Barcelona Guayaquil,2018.0,Liga Pro,1.0,SUB,34.0,,2023-01-01,2023.0,57,Ecuador,,,,Left,3,3,1,High/Medium,Lean (170-),No,2700000.0,,Rapid,86.0,59.0,60.0,66.0,62.0,59.0,60,63,45,67,49,67,44,35,51,64,89,83,71,57,77,61,70,61,63,50,43,66,68,63,49,55.0,62,65,60,13,11,13,9,14,,63+2,63+2,63+2,67,66,66,66,67,65+2,65+2,65+2,66+2,62+2,62+2,62+2,66+2,65+2,61+2,61+2,61+2,65+2,65+2,61+2,61+2,61+2,65+2,17+2
254894,/player/254894/leonardo-lopes-de-souza/240002,24.0,2.0,2023-09-22,Leonardo,Leonardo Nascimento Lopes de Souza,ST,73,75,3800000.0,11000.0,26,1997-05-28,180,76,112163.0,Zhejiang,2012.0,Super League,1.0,RS,45.0,,2023-08-31,2023.0,54,Brazil,,,,Right,3,3,1,High/Medium,Lean (170-185),No,6200000.0,,"Finesse Shot, First Touch",78.0,75.0,57.0,71.0,33.0,67.0,46,79,68,62,75,66,64,57,47,74,79,77,83,72,76,72,78,61,69,67,65,31,76,66,72,70.0,25,32,26,7,13,8,14,11,,73+2,73+2,73+2,70,72,72,72,70,69+2,69+2,69+2,67+2,62+2,62+2,62+2,67+2,51+2,50+2,50+2,50+2,51+2,49+2,47+2,47+2,47+2,49+2,18+2
254895,/player/254895/farouk-chafai/240002,24.0,2.0,2023-09-22,F. Chafaï,Farouk Chafaï,CB,73,73,1500000.0,16000.0,33,1990-06-23,181,80,113217.0,Damac,350.0,Pro League,1.0,RCB,15.0,,2020-01-04,2025.0,97,Algeria,,,,Right,3,2,1,High/High,Normal (170-185),No,2500000.0,#Engine,"Block, Anticipate",46.0,57.0,48.0,49.0,75.0,82.0,35,60,82,57,41,41,42,35,61,56,44,48,46,75,54,60,89,87,83,60,71,70,40,39,40,53.0,78,73,70,5,9,9,8,13,,58+2,58+2,58+2,50,53,53,53,50,51+2,51+2,51+2,51+2,58+2,58+2,58+2,51+2,63+2,68+2,68+2,68+2,63+2,65+2,73,73,73,65+2,16+2
254899,/player/254899/erick-otieno/240002,24.0,2.0,2023-09-22,E. Otieno,Erick Ouma Otieno,"LM, LB, LWB",68,69,1400000.0,4000.0,26,1996-09-27,168,74,433.0,AIK,56.0,Allsvenskan,1.0,LB,25.0,,2020-01-05,2024.0,120,Kenya,,,,Left,4,2,1,Medium/Medium,Stocky (170-),No,1900000.0,,"Block, Rapid, Quick Step, Relentless",89.0,48.0,63.0,69.0,61.0,75.0,65,44,44,68,44,65,55,33,61,67,88,89,82,63,90,59,74,83,76,46,61,62,58,61,32,69.0,64,63,61,11,13,14,11,14,,59+2,59+2,59+2,65,63,63,63,65,64+2,64+2,64+2,67+2,64+2,64+2,64+2,67+2,68+1,65+2,65+2,65+2,68+1,67+2,63+2,63+2,63+2,67+2,18+2
254905,/player/254905/indiana-vassilev/240002,24.0,2.0,2023-09-22,I. Vassilev,Indiana Denchev Vassilev,"CDM, CM, RM",68,76,2600000.0,3000.0,22,2001-02-16,175,65,113018.0,Saint Louis City,39.0,Major League Soccer,1.0,LDM,19.0,,2023-01-17,2024.0,95,United States,,,,Left,3,3,1,High/High,Normal (170-185),No,4300000.0,,,73.0,61.0,64.0,69.0,64.0,66.0,62,62,55,70,54,68,56,50,62,68,74,73,72,70,78,64,67,80,59,55,66,63,60,64,64,60.0,64,69,61,11,8,9,14,14,,64+2,64+2,64+2,67,66,66,66,67,66+2,66+2,66+2,68+2,67+2,67+2,67+2,68+2,68+2,67+2,67+2,67+2,68+2,67+2,64+2,64+2,64+2,67+2,18+2
254906,/player/254906/ryan-scott/240002,24.0,2.0,2023-09-22,R. Scott,Ryan Scott,GK,59,61,210000.0,500.0,27,1995-12-18,184,85,111398.0,Newcastle Jets,351.0,A-League,1.0,GK,1.0,,2023-07-01,2024.0,195,Australia,,,,Right,2,1,1,Medium/Medium,Normal (170-185),No,278000.0,,,,,,,,,10,8,12,29,7,9,12,10,24,11,14,20,23,38,30,43,49,23,61,7,15,7,5,39,14,36.0,8,13,11,61,58,57,60,63,16.0,19+2,19+2,19+2,16,18,18,18,16,20+2,20+2,20+2,18+2,21+2,21+2,21+2,18+2,16+2,20+2,20+2,20+2,16+2,16+2,19+2,19+2,19+2,16+2,58+2
254909,/player/254909/oscar-dorley/240002,24.0,2.0,2023-09-22,O. Dorley,Murphy Oscar Dorley,"CM, LB, LM",76,81,11500000.0,1000.0,24,1998-07-19,174,66,266.0,Slavia Praha,319.0,Fortuna Liga,1.0,LCM,19.0,,2019-08-11,2027.0,122,Liberia,,,,Left,3,4,1,Medium/High,Lean (170-185),No,26200000.0,,"Slide Tackle, Technical, Flair, Trivela",80.0,57.0,76.0,79.0,73.0,69.0,74,55,63,80,54,76,75,67,76,80,83,78,88,75,83,55,74,87,59,58,72,74,67,75,62,75.0,76,71,73,11,6,8,13,5,,67+2,67+2,67+2,74,72,72,72,74,75+2,75+2,75+2,76+2,76+2,76+2,76+2,76+2,77+2,76+2,76+2,76+2,77+2,76+2,72+2,72+2,72+2,76+2,16+2
254910,/player/254910/tatsuhiro-sakamoto/240002,24.0,2.0,2023-09-22,T. Sakamoto,坂元 達裕,"CAM, RWB, LWB",72,73,2800000.0,30000.0,26,1996-10-22,170,63,1800.0,Coventry City,14.0,Championship,2.0,SUB,7.0,,2023-07-10,2026.0,163,Japan,,,,Left,4,3,1,High/High,Lean (170-),No,5500000.0,,Rapid,78.0,65.0,69.0,75.0,64.0,66.0,69,63,45,70,61,76,69,68,68,73,85,72,81,67,88,69,62,85,52,69,77,66,74,70,52,65.0,65,66,65,12,7,12,7,10,,67+2,67+2,67+2,72,71,71,71,72,72+1,72+1,72+1,73,71+2,71+2,71+2,73,71+2,69+2,69+2,69+2,71+2,69+2,64+2,64+2,64+2,69+2,16+2
254912,/player/254912/andres-souper/240002,24.0,2.0,2023-09-22,A. Souper,Andrés Souper De La Cruz,"CAM, CM",65,72,1400000.0,950.0,24,1999-05-06,173,66,112707.0,Magallanes,335.0,Primera Division,1.0,SUB,24.0,,2023-01-01,2023.0,55,Chile,,,,Left,3,3,1,Medium/Medium,Lean (170-185),No,2200000.0,,,66.0,61.0,62.0,70.0,35.0,45.0,54,66,35,67,38,72,42,65,58,67,67,65,80,53,81,51,43,52,45,67,36,23,55,67,66,54.0,34,41,40,8,12,9,13,13,,58+2,58+2,58+2,65,63,63,63,65,65+2,65+2,65+2,63+2,60+2,60+2,60+2,63+2,50+2,48+2,48+2,48+2,50+2,48+2,41+2,41+2,41+2,48+2,16+2
254913,/player/254913/sergio-cubero-ezcurra/240002,24.0,2.0,2023-09-22,Cubero,Sergio Cubero Ezcurra,"RB, CB",63,70,925000.0,2000.0,23,1999-09-05,187,71,110242.0,Racing Ferrol,54.0,La Liga 2,2.0,RES,24.0,SD Eibar,,2024.0,45,Spain,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,,,,64.0,32.0,58.0,57.0,58.0,67.0,64,26,53,66,27,54,43,29,58,64,65,63,56,57,55,44,65,63,70,34,63,59,35,47,37,50.0,55,59,62,8,6,13,13,15,,48+2,48+2,48+2,53,50,50,50,53,53+2,53+2,53+2,56+2,56+2,56+2,56+2,56+2,61+2,60+2,60+2,60+2,61+2,61+2,60+2,60+2,60+2,61+2,16+2
